Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value,Progress
2020,EU_XPD_LOCALGBPC,,,ES20051,PT,ES20051,96.8,103.2
2011,EU_XPD_LOCALGBPC,,,ES20051,PT,ES20051,116.98,116.98
2023,EU_XPD_LOCALGBPC,,,ES20051,PT,ES20051,110.33,110.33
2012,EU_XPD_LOCALGBPC,,,ES20051,PT,ES20051,98.9,101.1
2013,EU_XPD_LOCALGBPC,,,ES20051,PT,ES20051,102.33,102.33
2020,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,87.73,112.27
2016,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,115.82,115.82
2012,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,97.73,102.27
2013,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,96.6,103.4
2010,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,113.83,113.83
2011,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,102.55,102.55
2021,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,98.66,101.34
2014,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,103.48,103.48
2018,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,121.5,121.5
2015,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,141.01,141.01
2022,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,104.68,104.68
2017,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,105.9,105.9
2023,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,97.04,102.96
2019,EU_XPD_LOCALGBPC,,,ES20052,PT,ES20052,113.18,113.18
2010,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,106.25,106.25
2016,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,94.44,105.56
2011,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,104.9,104.9
2022,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,94.22,105.78
2019,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,90.16,109.84
2012,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,90.46,109.54
2020,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,74.57,125.43
2013,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,112.15,112.15
2021,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,73.57,126.43
2017,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,106.87,106.87
2023,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,98.97,101.03
2015,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,109.19,109.19
2018,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,86.02,113.98
2014,EU_XPD_LOCALGBPC,,,ES01058,PT,ES01058,104.14,104.14
2023,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,111.58,111.58
2019,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,111.55,111.55
2020,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,95.72,104.28
2011,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,199.54,199.54
2012,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,91.39,108.61
2015,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,142.35,142.35
2016,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,139.98,139.98
2010,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,142.89,142.89
2018,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,129.39,129.39
2013,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,100.82,100.82
2014,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,115.18,115.18
2017,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,94.45,105.55
2021,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,94.79,105.21
2022,EU_XPD_LOCALGBPC,,,ES20068,PT,ES20068,93.25,106.75
2010,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,129.27,129.27
2015,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,97.87,102.13
2014,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,97.04,102.96
2013,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,102.58,102.58
2021,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,98.6,101.4
2017,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,90.19,109.81
2011,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,110.81,110.81
2019,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,98.25,101.75
2023,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,102.07,102.07
2012,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,110.31,110.31
2016,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,99.22,100.78
2018,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,92.09,107.91
2020,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,86.37,113.63
2022,EU_XPD_LOCALGBPC,,,ES48054,PT,ES48054,95.98,104.02
2010,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,112.1,112.1
2023,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,115.8,115.8
2015,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,94.67,105.33
2017,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,104.4,104.4
2018,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,110.74,110.74
2011,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,124.75,124.75
2019,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,123.3,123.3
2013,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,98.19,101.81
2021,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,103.35,103.35
2012,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,95.13,104.87
2014,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,106.53,106.53
2016,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,101.37,101.37
2020,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,95.1,104.9
2022,EU_XPD_LOCALGBPC,,,ES48057,PT,ES48057,110.18,110.18
2015,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,86.41,113.59
2010,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,79.57,120.43
2018,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,102.81,102.81
2011,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,79.17,120.83
2023,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,106.06,106.06
2021,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,116.25,116.25
2019,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,114.44,114.44
2017,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,97.03,102.97
2012,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,103.03,103.03
2014,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,106.41,106.41
2016,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,96.18,103.82
2020,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,92.1,107.9
2022,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,109.55,109.55
2013,EU_XPD_LOCALGBPC,,,ES48055,PT,ES48055,113.89,113.89
2014,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,111.38,111.38
2011,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,98.16,101.84
2013,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,112.95,112.95
2017,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,110.83,110.83
2021,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,94.15,105.85
2015,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,99.28,100.72
2023,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,101.4,101.4
2019,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,101.6,101.6
2010,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,71.18,128.82
2012,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,106.65,106.65
2016,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,95.86,104.14
2018,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,84.21,115.79
2020,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,79.22,120.78
2022,EU_XPD_LOCALGBPC,,,ES48056,PT,ES48056,95.12,104.88
2021,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,125.33,125.33
2017,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,65.13,134.87
2018,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,104.63,104.63
2013,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,99.75,100.25
2019,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,63.75,136.25
2011,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,123.54,123.54
2020,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,85.34,114.66
2015,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,88.5,111.5
2010,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,224.68,224.68
2012,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,81.6,118.4
2023,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,75.2,124.8
2014,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,98.86,101.14
2016,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,68.22,131.78
2022,EU_XPD_LOCALGBPC,,,ES01034,PT,ES01034,137.39,137.39
2016,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,98.43,101.57
2022,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,137.84,137.84
2010,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,240.6,240.6
2012,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,123.7,123.7
2020,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,88.84,111.16
2011,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,178.46,178.46
2015,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,94.24,105.76
2017,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,97.56,102.44
2019,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,101.6,101.6
2023,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,167.18,167.18
2014,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,121.93,121.93
2013,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,93.1,106.9
2018,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,116.19,116.19
2021,EU_XPD_LOCALGBPC,,,ES48081,PT,ES48081,110.61,110.61
2018,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,101.47,101.47
2019,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,101.14,101.14
2010,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,130.65,130.65
2014,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,102.02,102.02
2011,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,112.2,112.2
2015,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,101.36,101.36
2021,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,103.6,103.6
2012,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,100.66,100.66
2013,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,99.15,100.85
2022,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,109.47,109.47
2023,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,97.48,102.52
2016,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,96.64,103.36
2017,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,105.2,105.2
2020,EU_XPD_LOCALGBPC,,,ES20053,PT,ES20053,103.16,103.16
2019,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,105.38,105.38
2013,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,112.64,112.64
2022,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,127.68,127.68
2023,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,68.01,131.99
2017,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,87.11,112.89
2016,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,102.52,102.52
2015,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,101.42,101.42
2012,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,109.33,109.33
2018,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,101.14,101.14
2021,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,103.7,103.7
2011,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,111.58,111.58
2010,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,121.02,121.02
2020,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,100.43,100.43
2014,EU_XPD_LOCALGBPC,,,ES20054,PT,ES20054,103.26,103.26
2018,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,105.92,105.92
2011,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,111.01,111.01
2023,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,110.76,110.76
2012,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,114.88,114.88
2017,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,114.92,114.92
2013,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,118.2,118.2
2019,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,107.32,107.32
2014,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,116.98,116.98
2016,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,124.68,124.68
2020,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,85.04,114.96
2022,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,102.91,102.91
2015,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,113.35,113.35
2021,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,104.94,104.94
2010,EU_XPD_LOCALGBPC,,,ES48903,PT,ES48903,136.83,136.83
2013,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,104.97,104.97
2017,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,108.81,108.81
2014,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,98.35,101.65
2015,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,114.96,114.96
2011,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,112.11,112.11
2021,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,100.78,100.78
2019,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,108.57,108.57
2023,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,148.12,148.12
2010,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,114.85,114.85
2012,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,115.46,115.46
2016,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,113.4,113.4
2018,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,108.26,108.26
2020,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,126.62,126.62
2022,EU_XPD_LOCALGBPC,,,ES48058,PT,ES48058,99.13,100.87
2019,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,107.08,107.08
2015,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,96.89,103.11
2010,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,249.88,249.88
2011,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,118.93,118.93
2018,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,91.73,108.27
2021,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,162.76,162.76
2013,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,119.82,119.82
2023,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,99.52,100.48
2017,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,102.93,102.93
2012,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,106.4,106.4
2014,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,109.31,109.31
2016,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,138.31,138.31
2020,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,82.87,117.13
2022,EU_XPD_LOCALGBPC,,,ES48059,PT,ES48059,106.08,106.08
2014,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,107.42,107.42
2013,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,105.67,105.67
2023,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,116.71,116.71
2011,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,113.13,113.13
2017,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,103.91,103.91
2015,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,121.92,121.92
2021,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,126.04,126.04
2010,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,113.71,113.71
2012,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,102.25,102.25
2016,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,117.86,117.86
2018,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,131.01,131.01
2020,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,102.46,102.46
2022,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,110.73,110.73
2019,EU_XPD_LOCALGBPC,,,ES48060,PT,ES48060,136.26,136.26
2019,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,97.77,102.23
2013,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,111.97,111.97
2015,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,105.21,105.21
2010,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,171.09,171.09
2014,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,204.23,204.23
2018,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,92.45,107.55
2022,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,109.14,109.14
2011,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,128.16,128.16
2016,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,100.17,100.17
2017,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,103.49,103.49
2012,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,120.63,120.63
2021,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,106.43,106.43
2020,EU_XPD_LOCALGBPC,,,ES48061,PT,ES48061,86.72,113.28
2023,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,148.09,148.09
2017,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,90.61,109.39
2011,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,98.15,101.85
2019,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,98.24,101.76
2015,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,89.4,110.6
2013,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,94.54,105.46
2012,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,116.86,116.86
2021,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,101.35,101.35
2010,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,102.66,102.66
2014,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,101.53,101.53
2016,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,92.5,107.5
2018,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,109.52,109.52
2020,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,89,111.0
2022,EU_XPD_LOCALGBPC,,,ES20901,PT,ES20901,115.87,115.87
2016,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,94.65,105.35
2014,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,102.85,102.85
2020,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,82.9,117.1
2010,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,115.75,115.75
2011,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,100.86,100.86
2015,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,107.1,107.1
2017,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,103.99,103.99
2019,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,78.67,121.33
2021,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,79.13,120.87
2023,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,77.26,122.74
2013,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,129.72,129.72
2018,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,85.02,114.98
2022,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,83.67,116.33
2012,EU_XPD_LOCALGBPC,,,ES48062,PT,ES48062,96.23,103.77
2014,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,96.65,103.35
2010,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,89.71,110.29
2022,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,96.77,103.23
2012,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,104.2,104.2
2011,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,124.24,124.24
2013,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,109.27,109.27
2015,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,141.41,141.41
2019,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,100.95,100.95
2023,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,127.66,127.66
2021,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,92.12,107.88
2020,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,87.45,112.55
2018,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,98.82,101.18
2016,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,110.37,110.37
2017,EU_XPD_LOCALGBPC,,,ES48063,PT,ES48063,101.79,101.79
2013,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,94.57,105.43
2018,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,109.42,109.42
2010,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,69.2,130.8
2020,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,110.77,110.77
2016,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,93.28,106.72
2014,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,92.08,107.92
2022,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,84.35,115.65
2011,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,52.18,147.82
2015,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,115.21,115.21
2017,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,96.19,103.81
2019,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,85.92,114.08
2021,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,96.22,103.78
2023,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,103.79,103.79
2012,EU_XPD_LOCALGBPC,,,ES48064,PT,ES48064,97.92,102.08
2022,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,53.57,146.43
2018,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,29.83,170.17000000000002
2016,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,201.95,201.95
2011,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,403.34,403.34
2013,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,122.77,122.77
2017,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,91.32,108.68
2010,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,280.92,280.92
2012,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,214.79,214.79
2014,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,185.07,185.07
2015,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,93.35,106.65
2019,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,95.41,104.59
2023,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,91.35,108.65
2021,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,27.73,172.26999999999998
2020,EU_XPD_LOCALGBPC,,,ES01039,PT,ES01039,87.58,112.42
2016,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,87.96,112.04
2014,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,91.07,108.93
2020,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,75.75,124.25
2012,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,91.62,108.38
2010,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,107.11,107.11
2018,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,90.33,109.67
2011,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,103.91,103.91
2015,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,121.72,121.72
2017,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,109.54,109.54
2019,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,109.31,109.31
2023,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,167.5,167.5
2013,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,86.66,113.34
2022,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,118.2,118.2
2021,EU_XPD_LOCALGBPC,,,ES48066,PT,ES48066,136.47,136.47
2021,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,82.51,117.49
2013,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,127.96,127.96
2012,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,116.34,116.34
2020,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,78.77,121.23
2010,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,144.9,144.9
2018,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,79.9,120.1
2016,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,84.93,115.07
2014,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,103.62,103.62
2022,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,81.83,118.17
2011,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,121,121.0
2015,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,102.88,102.88
2017,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,85.63,114.37
2019,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,82.99,117.01
2023,EU_XPD_LOCALGBPC,,,ES48068,PT,ES48068,83.98,116.02
2016,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,105.09,105.09
2010,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,111.8,111.8
2022,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,121.48,121.48
2014,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,115.5,115.5
2018,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,98.77,101.23
2012,EU_XPD_LOCALGBPC,,,ES48069,PT,ES48069,103.33,103.33
